State,Year,Area,Production,Yield (Tonne/Hectare),Season,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,NDVI_SeasonalMean,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC
Haryana,2018,293100,1484000,5.14,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.38,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.95,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.96,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.76,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.24,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.92,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.64,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.74,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.54,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.23,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,3.94,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.22,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.57,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.06,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.48,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.3,Kharif,31.50565573770492,36.689590163934426,26.63639344262295,566.6,2197.5,60.75,2.0035245901639347,0.4842721389258372,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.75,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.42,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.0,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.14,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.38,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.95,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.96,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.76,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.24,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.92,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.64,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.74,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.54,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.23,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,3.94,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.22,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.57,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,5.06,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.48,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2018,293100,1484000,4.3,Rabi,20.88004716981132,29.862594339622643,13.640471698113208,34.74,3413.94,35.63457547169811,1.6241509433962265,0.48460472090864515,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.18,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.19,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.57,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.2,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.85,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,5.06,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.56,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.81,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.6,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.71,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.48,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.84,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.17,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.75,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.41,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.32,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.86,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.89,Kharif,32.808196721311475,38.1844262295082,27.75893442622951,382.55,2357.4,55.98491803278689,1.9606557377049176,0.5005047137621035,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.18,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.19,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.57,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.2,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.85,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,5.06,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.56,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.81,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.6,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.71,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.48,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.84,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.17,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.75,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.41,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.32,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.86,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2019,296900,1443800,4.89,Rabi,19.764103773584903,27.979009433962265,13.076933962264151,135.11,3102.24,46.22981132075471,1.7031132075471698,0.5036904115336948,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.06,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.24,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.99,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,3.37,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.04,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.74,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.97,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.53,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.01,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.95,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.18,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.15,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.84,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.22,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.45,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,3.6,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.94,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.7,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.79,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.64,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.02,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.1,Kharif,32.048852459016395,37.0477868852459,27.265983606557377,552.9,2408.95,60.81065573770491,1.8459836065573767,0.495529709420333,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.06,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.24,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.99,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,3.37,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.04,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.74,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.97,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.53,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.01,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.95,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.18,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,5.15,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.84,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
Haryana,2020,293660,1362290,4.22,Rabi,19.42582159624413,27.822018779342724,12.779483568075118,144.06,3258.25,46.872910798122064,1.6565727699530517,0.48591590335435564,1.6565648888347506,1.5994094488188977,0.9724409448818898,2.9783464566929134,0.44646178849963064
