State,Year,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),Season,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS2M,NDVI,Mean_SOC,Median_SOC,Min_SOC,Max_SOC,Std_SOC
Punjab,2011,252000,1260000,5.0,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,117000,616000,5.26,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,85000,449000,5.28,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,394000,1969000,5.0,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,231000,1098000,4.75,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,154000,694000,4.51,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,171000,866000,5.06,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,110000,542000,4.93,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,257000,1381000,5.37,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,170000,841000,4.95,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,176000,961000,5.46,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,206000,1036000,5.03,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,75000,387000,5.16,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,237000,1297000,5.47,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,64000,297000,4.64,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,52000,249000,4.79,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,287000,1577000,5.49,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2011,185000,902000,4.88,,25.609000541292918,32.18297169811321,19.915108645221153,669.47,2729.46,51.62547517785339,1.5263025827404886,0.53629587110599,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,190000,884000,4.65,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,114000,567000,4.97,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,254000,1216000,4.79,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,117000,553000,4.73,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,85000,440000,5.18,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,208000,972000,4.67,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,185000,911000,4.92,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,184000,825000,4.48,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,149000,629000,4.22,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,169000,773000,4.57,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,110000,510000,4.64,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,256000,1242000,4.85,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,171000,759000,4.44,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,176000,871000,4.95,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,209000,996000,4.77,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,80000,382000,4.78,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,42000,173000,4.12,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,234000,1123000,4.8,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,63000,284000,4.51,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,54000,233000,4.31,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,285000,1473000,5.17,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2012,182000,798000,4.38,,26.313482836912186,33.63758042792273,20.184782382821517,460.20000000000005,2836.315,42.791838297544835,1.7698570384052952,0.5169258554794499,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,188000,934000,4.97,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,114000,596000,5.23,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,254000,1259000,4.96,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,116000,601000,5.18,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,84000,427000,5.08,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,211000,1039000,4.92,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,189000,1001000,5.3,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,184000,822000,4.47,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,148000,671000,4.53,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,169000,837000,4.95,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,111000,548000,4.94,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,254000,1327000,5.22,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,170000,854000,5.02,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,176000,922000,5.24,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,209000,1058000,5.06,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,75000,371000,4.95,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,42000,167000,3.98,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,232000,1153000,4.97,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,67000,307000,4.58,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,51000,228000,4.47,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,285000,1567000,5.5,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2013,183000,931000,5.09,,25.604242189916487,32.46383892669347,19.78527721930096,777.5799999999999,2700.715,51.821249226724404,1.598360655737705,0.5430083669885948,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,188000,736000,3.91,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,114000,527000,4.62,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,254000,1218000,4.8,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,116000,558000,4.81,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,84000,340000,4.05,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,206000,913000,4.43,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,188000,877000,4.66,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,187000,627000,3.35,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,150000,540000,3.6,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,167000,685000,4.1,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,110000,429000,3.9,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,253000,1129000,4.46,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,166000,742000,4.47,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,175000,794000,4.54,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,208000,907000,4.36,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,76000,282000,3.71,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,42000,115000,2.74,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,233000,1024000,4.39,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,66000,266000,4.03,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,50000,198000,3.96,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,284000,1366000,4.81,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2014,188000,777000,4.13,,26.07838346736777,33.17693048252397,20.00429902567275,637.51,2781.455,45.863599597896695,1.6960040983606557,0.5303675959733543,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,188000,842000,4.48,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,115000,565000,4.91,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,253000,1184000,4.68,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,117000,550000,4.7,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,84000,394000,4.69,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,209000,939000,4.49,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,188000,862000,4.59,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,184000,856000,4.65,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,145000,591000,4.08,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,171000,762000,4.46,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,110000,469000,4.26,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,251000,1172000,4.67,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,170000,789000,4.64,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,175000,805000,4.6,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,209000,969000,4.64,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,78000,368000,4.72,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,41000,166000,4.05,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,234000,1073000,4.59,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,64000,274000,4.28,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,50000,232000,4.64,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2015,286000,1373000,4.8,,25.57952520878441,32.50286382616765,19.60442429631921,803.95,2708.61,50.18860501082586,1.6466710485617073,0.546958041767069,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,188000,930000,4.95,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,114000,626000,5.49,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,252000,1335000,5.3,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,117000,609000,5.21,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,84000,436000,5.19,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,207000,1023000,4.94,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,184000,959000,5.21,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
Punjab,2016,184000,848000,4.61,,26.795186638959443,33.96813284076041,20.57888401446933,573.0699999999999,2791.3199999999997,43.531410567228505,1.5896363426460403,0.5396905941430288,2.240065060082642,2.183876811594203,1.1431159420289856,4.423913043478261,0.5966397479586178
